url,image,name,price,brand,star,num_reviews
https://www.stylevana.com/en_US/i-m-from-rice-toner-30ml29978.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/i/-/i-m-from-rice-toner-30ml-391.jpg,I'm From - Rice Toner - 30ml,$5.60,I'm From,4.6,79
https://www.stylevana.com/en_US/cosrx-full-fit-propolis-synergy-toner-150ml29502.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/c/o/cosrx-full-fit-propolis-synergy-toner-150ml-793.jpg,COSRX - Full Fit Propolis Synergy Toner - 150ml,$16.71,COSRX,4.6,216
https://www.stylevana.com/en_US/isntree-green-tea-fresh-toner.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/i/s/isntree-green-tea-fresh-toner-200ml-548.jpg,Isntree - Green Tea Fresh Toner,$16.20,Isntree,4.7,572
https://www.stylevana.com/en_US/anua-rice-70-glow-milky-toner-40ml29215.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/a/n/anua-rice-70-glow-milky-toner-40ml-117.jpg,ANUA - Rice 70 Glow Milky Toner - 40ml,$5.29,ANUA,4.9,10
https://www.stylevana.com/en_US/numbuz-n-no-3-super-glowing-essence-toner-200ml.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/n/u/numbuzin-no-3-super-glowing-essence-toner-200ml-865.jpg,numbuz:n - No.3 Super Glowing Essence Toner - 200ml,$19.10,numbuzin,4.4,129
https://www.stylevana.com/en_US/skin1004-madagascar-centella-toning-toner-210ml31064.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/s/k/skin1004-madagascar-centella-toning-toner-210ml-817.jpg,SKIN1004 - Madagascar Centella Toning Toner - 210ml,$14.11,SKIN1004,4.8,61
https://www.stylevana.com/en_US/anua-heartleaf-77-soothing-toner-mini-size-40ml29231.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/a/n/anua-heartleaf-77-soothing-toner-mini-size-40ml-391.jpg,ANUA - Heartleaf 77% Soothing Toner (Mini Size) - 40ml,$5.29,ANUA,4.6,85
https://www.stylevana.com/en_US/celimax-dual-barrier-creamy-toner-150ml29498.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/c/e/celimax-dual-barrier-creamy-toner-150ml-502.jpg,CELIMAX - Dual Barrier Creamy Toner - 150ml,$19.53,CELIMAX,4.6,25
https://www.stylevana.com/en_US/beauty-of-joseon-green-plum-refreshing-toner-aha-bha-150ml29427.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/b/e/beauty-of-joseon-green-plum-refreshing-toner-aha-bha-150ml-410.jpg,BEAUTY OF JOSEON - Green Plum Refreshing Toner : AHA + BHA - 150ml,$17.58,BEAUTY OF JOSEON,4.2,39
https://www.stylevana.com/en_US/anua-rice-70-glow-milky-toner-250ml29217.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/a/n/anua-rice-70-glow-milky-toner-250ml-906.jpg,ANUA - Rice 70 Glow Milky Toner - 250ml,$21.00,ANUA,4.6,29
https://www.stylevana.com/en_US/some-by-mi-aha-bha-pha-30-days-miracle-toner-150ml31146.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/s/o/some-by-mi-aha-bha-pha-30-days-miracle-toner-150ml--603.jpg,SOME BY MI - AHA-BHA-PHA 30 Days Miracle Toner - 150ml,$15.71,SOME BY MI,4.6,272
https://www.stylevana.com/en_US/tirtir-milk-skin-toner-20ml31255.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/t/i/tirtir-milk-skin-toner-20ml-196.jpg,TirTir - Milk Skin Toner - 20ml,$3.04,TirTir,3.9,17
https://www.stylevana.com/en_US/round-lab-1025-dokdo-toner.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/r/o/round-lab-1025-dokdo-toner-437.jpg,Round Lab - 1025 Dokdo Toner,$8.00,Round Lab,NA,0
https://www.stylevana.com/en_US/eqqualberry-swimming-pool-daily-facial-toner-300ml29738.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/e/q/eqqualberry-swimming-pool-daily-facial-toner-300ml-690.jpg,EQQUALBERRY - Swimming Pool Daily Facial Toner - 300ml,$21.99,EQQUALBERRY,NA,0
https://www.stylevana.com/en_US/anua-heartleaf-77-soothing-toner-250ml29232.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/a/n/anua-heartleaf-77-soothing-toner-250ml-672.jpg,ANUA - Heartleaf 77% Soothing Toner - 250ml,$21.00,ANUA,4.4,225
https://www.stylevana.com/en_US/tirtir-milk-skin-toner-150ml31263.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/t/i/tirtir-milk-skin-toner-150ml-359.jpg,TirTir - Milk Skin Toner - 150ml,$21.70,TirTir,4.6,112
https://www.stylevana.com/en_US/tonymoly-wonder-ceramide-mochi-toner-500ml31307.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/t/o/tonymoly-wonder-ceramide-mocchi-toner-500ml-802.jpg,TONYMOLY - Wonder Ceramide Mochi Toner - 500ml,$13.19,TONYMOLY,4.8,99
https://www.stylevana.com/en_US/beauty-of-joseon-glow-replenishing-rice-milk-150ml29415.html,https://sv9-cdn.stylevana.com/media/catalog/product/cache/7e00eb21d3013c69d32459d0d98e2fbf/b/e/beauty-of-joseon-glow-replenishing-rice-milk-150ml-652.jpg,BEAUTY OF JOSEON - Glow Replenishing Rice Milk - 150ml,$17.58,BEAUTY OF JOSEON,4.6,20
https://www.stylevana.com/en_US/pyunkang-yul-essence-toner.html,,Pyunkang Yul  - Essence Toner,$15.18,Pyunkang Yul,4.7,245
